[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_robot_state_pub_run_1,9.30%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.52%,1.10%,43.52MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.25%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.78%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.29%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.76%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.08%,0.97%,38.52MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.30%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.52%,1.10%,43.52MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.25%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.78%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.29%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.54%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.63%,0.97%,38.52MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.97%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.26%,1.10%,43.52MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.84%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.28%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.89%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.54%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.63%,0.97%,38.52MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.97%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.26%,1.10%,43.52MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.84%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.28%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.89%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.01%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.63%,0.97%,38.52MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,7.97%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.26%,1.10%,43.52MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,4.84%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.28%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.89%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.01%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.28%,0.97%,38.52MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.98%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.71%,1.10%,43.52MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.35%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.54%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.83%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.01%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.28%,0.97%,38.52MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.98%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.71%,1.10%,43.52MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.35%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.54%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.83%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.81%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.49%,0.97%,38.53MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.36%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.47%,1.10%,43.54MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.72%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.18%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.67%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.81%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.49%,0.97%,38.53MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.36%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.47%,1.10%,43.54MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.72%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,7.18%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.67%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.84%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.89%,0.97%,38.53MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.61%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.97%,1.10%,43.54MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.41%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.28%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.56%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.84%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.89%,0.97%,38.53MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.61%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.97%,1.10%,43.54MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.41%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.28%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.56%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.24%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.74%,0.97%,38.53MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.29%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.41%,1.10%,43.54MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.27%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.17%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.91%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.24%,0.59%,23.21MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.74%,0.97%,38.53MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.29%,0.56%,22.38MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.41%,1.10%,43.54MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.27%,0.87%,34.5MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.17%,1.20%,47.61MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.91%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.54%,0.59%,23.22MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.94%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.83%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.14%,1.10%,43.57MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.74%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.75%,1.20%,47.62MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.02%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.54%,0.59%,23.22MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.94%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.83%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,10.14%,1.10%,43.57MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.74%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.75%,1.20%,47.62MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,5.02%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.10%,0.59%,23.22MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.50%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.78%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.16%,1.10%,43.57MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.35%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.43%,1.20%,47.62MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.41%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,14.10%,0.59%,23.22MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.50%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.78%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.16%,1.10%,43.57MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.35%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.43%,1.20%,47.62MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.41%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.25%,0.59%,23.22MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.14%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.05%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.56%,1.10%,43.57MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.14%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.60%,1.20%,47.62MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.28%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.25%,0.59%,23.22MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.14%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.05%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.56%,1.10%,43.57MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.14%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.60%,1.20%,47.62MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.28%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.90%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.13%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.60%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.03%,1.10%,43.58MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.73%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.28%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.63%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.90%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.13%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.60%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.03%,1.10%,43.58MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.73%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.28%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.63%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.47%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.78%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.29%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,7.94%,1.10%,43.58MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.50%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.12%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.75%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.47%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.78%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.29%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,7.94%,1.10%,43.58MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.50%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.12%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.75%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.47%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.78%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.29%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,7.94%,1.10%,43.58MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.50%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.80%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,3.75%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.29%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.88%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.90%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.45%,1.10%,43.58MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.69%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.80%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.52%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.29%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.88%,0.97%,38.54MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.90%,0.56%,22.39MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.45%,1.10%,43.58MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.69%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.80%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.52%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.91%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.98%,0.97%,38.55MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.95%,0.57%,22.4MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.93%,1.10%,43.59MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.80%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.75%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.73%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.91%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.98%,0.97%,38.55MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.95%,0.57%,22.4MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.93%,1.10%,43.59MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.80%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.75%,1.20%,47.63MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.73%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.42%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.10%,0.97%,38.55MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.89%,0.57%,22.4MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.55%,1.10%,43.6MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.78%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.46%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.29%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.42%,0.59%,23.23MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.10%,0.97%,38.55MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.89%,0.57%,22.4MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.55%,1.10%,43.6MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.78%,0.87%,34.52MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.46%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.29%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.76%,0.59%,23.24MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.96%,0.97%,38.56MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.14%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.49%,1.10%,43.61MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.59%,0.87%,34.53MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.23%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.18%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.76%,0.59%,23.24MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.96%,0.97%,38.56MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.14%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.49%,1.10%,43.61MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.59%,0.87%,34.53MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.23%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.18%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.92%,0.59%,23.24MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.18%,0.97%,38.56MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.15%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.07%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.01%,0.87%,34.53MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.50%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.25%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.92%,0.59%,23.24MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.18%,0.97%,38.56MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,9.15%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.07%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.01%,0.87%,34.53MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.50%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.25%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.99%,0.59%,23.24MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.58%,0.97%,38.56MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.46%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.27%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.94%,0.87%,34.53MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.71%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.61%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.99%,0.59%,23.24MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.58%,0.97%,38.56MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.46%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.27%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.94%,0.87%,34.53MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.71%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.61%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.22%,0.59%,23.25MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.38%,0.97%,38.57MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.14%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.72%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.54%,0.87%,34.54MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.30%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.55%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,13.22%,0.59%,23.25MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,10.38%,0.97%,38.57MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.14%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,8.72%,1.10%,43.63MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,5.54%,0.87%,34.54MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.30%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.55%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.46%,0.59%,23.25MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.16%,0.97%,38.57MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.36%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.07%,1.10%,43.64MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.04%,0.87%,34.54MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.69%,1.20%,47.64MiB / 3.871GiB
arm64_sar_ros2_microros_run_1,4.70%,1.25%,49.46MiB / 3.871GiB
[2J[HNAME,CPU %,MEM %,MEM USAGE / LIMIT
arm64_sar_ros2_ekf_run_1,12.46%,0.59%,23.25MiB / 3.871GiB
arm64_sar_ros2_slam_toolbox_run_1,11.16%,0.97%,38.57MiB / 3.871GiB
arm64_sar_ros2_robot_state_pub_run_1,8.36%,0.57%,22.41MiB / 3.871GiB
arm64_sar_ros2_base_control_run_1,9.07%,1.10%,43.64MiB / 3.871GiB
arm64_sar_ros2_rplidar_run_1,6.04%,0.87%,34.54MiB / 3.871GiB
arm64_sar_ros2_joint_state_pub_run_1,6.69%,1.20%,47.64MiB / 3.871GiB
